trainNumber	stopOrder	station	arrivalTime	departureTime
K375/K378	11	三门峡	59040	59220
K375/K378	12	渑池	62220	62340
K375/K378	13	洛阳	65400	65880
K375/K378	14	郑州	72600	73920
K375/K378	15	开封	76680	76920
K375/K378	16	民权	79740	80040
K375/K378	17	商丘	82440	82800
K375/K378	18	徐州	88680	89460
K375/K378	19	蚌埠	95640	95940
K375/K378	20	南京	103020	103500
K375/K378	21	常州	108360	108600
K375/K378	22	无锡	110220	110400
K375/K378	23	苏州	112140	112440
K375/K378	24	昆山	113880	114180
K375/K378	25	上海	116940	0
K376/K377	0	上海	0	0
K376/K377	1	昆山	2160	2400
K376/K377	2	苏州	3840	4080
K376/K377	3	无锡	5760	6000
K376/K377	4	常州	7860	8040
K376/K377	5	镇江	10680	10980
K376/K377	6	南京	13920	14520
K376/K377	7	蚌埠	22500	22980
K376/K377	8	宿州	26700	27300
K376/K377	9	徐州	30960	31800
K376/K377	10	砀山	34920	35160
K376/K377	11	商丘	37860	38040
K376/K377	12	民权	40260	40440
K376/K377	13	兰考	41760	41940
K376/K377	14	开封	43800	44040
K376/K377	15	郑州	46800	47460
K376/K377	16	洛阳	53160	53400
K376/K377	17	西安	71100	71880
K376/K377	18	宝鸡	80940	81840
K376/K377	19	天水	87660	88020
K376/K377	20	甘谷	90540	90720
K376/K377	21	武山	92340	92520
K376/K377	22	定西	97260	97380
K376/K377	23	兰州	102780	103680
K376/K377	24	海石湾	108840	109080
K376/K377	25	乐都	110760	111540
K376/K377	26	西宁	114780	0
K385/K388	0	沈阳北	0	0
K385/K388	1	辽阳	2880	3060
K385/K388	2	鞍山	4200	4500
K385/K388	3	海城	6120	6300
K385/K388	4	盘锦	9540	9720
K385/K388	5	沟帮子	11940	12120
K385/K388	6	锦州	14700	15240
K385/K388	7	葫芦岛	17220	17400
K385/K388	8	绥中	20160	20280
K385/K388	9	山海关	23100	23580
K385/K388	10	秦皇岛	24840	25140
K385/K388	11	昌黎	27240	27420
K385/K388	12	唐山	31980	32220
K385/K388	13	天津	37320	37800
K385/K388	14	保定	48960	49320
K385/K388	15	石家庄	54420	54780
K385/K388	16	高邑	56520	56640
K385/K388	17	邢台	59040	59880
K385/K388	18	沙河市	60900	61020
K385/K388	19	安阳	65220	65460
K385/K388	20	卫辉	68580	68760
K385/K388	21	新乡	69780	69960
K385/K388	22	郑州	73620	75300
K385/K388	23	巩义	79440	79620
K385/K388	24	洛阳	82560	82920
K385/K388	25	新安县	84420	84600
K385/K388	26	渑池	86400	86580
K385/K388	27	三门峡	89580	89820
K385/K388	28	灵宝	92340	92580
K385/K388	29	渭南	99240	99360
K385/K388	30	西安南	103020	103440
K385/K388	31	镇安	108240	108420
K385/K388	32	安康	115140	116340
K385/K388	33	达州	128580	129060
K385/K388	34	南充	134940	135180
K385/K388	35	遂宁	137640	137880
K385/K388	36	成都	143580	0
K386/K387	0	成都	0	0
K386/K387	1	遂宁	7980	8400
K386/K387	2	南充	10980	11580
K386/K387	3	营山	13860	14160
K386/K387	4	达州	17940	18600
K386/K387	5	万源	24180	24300
K386/K387	6	安康	29400	30900
K386/K387	7	渭南	43680	43800
K386/K387	8	三门峡	54900	55080
K386/K387	9	渑池	57960	58140
K386/K387	10	洛阳	61380	61980
K386/K387	11	巩义	65100	65520
K386/K387	12	郑州	69300	71040
K386/K387	13	新乡	74820	75420
K386/K387	14	卫辉	76440	77100
K386/K387	15	鹤壁	78660	79680
K386/K387	16	汤阴	80580	80820
K386/K387	17	安阳	81900	82260
K386/K387	18	邯郸	84480	84720
K386/K387	19	石家庄	90660	91020
K386/K387	20	定州	93840	93960
K386/K387	21	保定	96180	96840
K386/K387	22	天津	105660	106380
K386/K387	23	塘沽	108300	108420
K386/K387	24	唐山	112080	112620
K386/K387	25	滦县	115740	115920
K386/K387	26	秦皇岛	121140	121680
K386/K387	27	山海关	123180	123660
K386/K387	28	葫芦岛	128640	128760
K386/K387	29	锦州	131100	131460
K386/K387	30	盘锦	137040	137340
K386/K387	31	鞍山	142860	143040
K386/K387	32	辽阳	144180	144360
K386/K387	33	沈阳	147360	147900
K386/K387	34	沈阳北	148320	0
K389/K392	0	福州	0	0
K389/K392	1	三明北	9000	9240
K389/K392	2	南昌	25920	26820
K389/K392	3	武昌	45540	46860
K389/K392	4	随州	53760	54000
K389/K392	5	襄阳东	60480	62400
K389/K392	6	谷城	65820	65940
K389/K392	7	武当山	68700	68820
K389/K392	8	安康	79860	80460
K389/K392	9	石泉县	87120	87360
K389/K392	10	西乡	90540	90660
K389/K392	11	汉中	95820	95940
K389/K392	12	阳平关	103620	103740
K389/K392	13	广元	109440	109980
K389/K392	14	江油	119400	119820
K389/K392	15	绵阳	122040	122400
K389/K392	16	德阳	124920	125160
K389/K392	17	成都	128220	0
K390/K391	0	成都	0	0
K390/K391	1	德阳	2820	3180
K390/K391	2	绵阳	5820	6300
K390/K391	3	江油	8520	9060
K390/K391	4	广元	18960	19860
K390/K391	5	阳平关	25500	25800
K390/K391	6	汉中	32460	32580
K390/K391	7	西乡	38220	38580
K390/K391	8	安康	46440	47220
K390/K391	9	十堰	56580	56700
K390/K391	10	襄阳东	63720	64080
K390/K391	11	安陆	71520	72180
K390/K391	12	云梦	73200	73440
K390/K391	13	武昌	80700	82260
K390/K391	14	鄂州	86280	86520
K390/K391	15	黄石	87840	88080
K390/K391	16	阳新	89760	90060
K390/K391	17	南昌	99000	100080
K390/K391	18	抚州	109620	109860
K390/K391	19	三明北	127440	127680
K390/K391	20	福州	136320	0
K395	0	北京	0	0
K395	1	宣化	10380	10680
K395	2	张家口南	11880	12240
K395	3	大同	22080	22680
K395	4	集宁南	28440	28800
K395	5	卓资东	30660	32400
K395	6	呼和浩特	36240	37260
K395	7	包头东	44100	44340
K395	8	包头	45360	46560
K395	9	乌拉特前旗	50460	50580
K395	10	五原	52740	52860
K395	11	临河	57480	58080
K395	12	巴彦高勒	60840	61020
K395	13	乌海	69960	70740
K395	14	乌海西	72420	0
K396	0	乌海西	0	0
K396	1	乌海	1260	1620
K396	2	巴彦高勒	4980	5100
K396	3	临河	7560	7920
K396	4	五原	10020	10140
K396	5	乌拉特前旗	12180	12300
K396	6	包头	16440	17640
K396	7	包头东	18540	18780
K396	8	呼和浩特	24120	24840
K396	9	集宁南	30600	30960
K396	10	丰镇	34740	34980
K396	11	大同	37500	37980
K396	12	柴沟堡	44460	44640
K396	13	张家口南	47280	47640
K396	14	宣化	48780	48960
K396	15	沙城	51900	52080
K396	16	北京	60780	0
K401	0	北京西	0	0
K401	1	涿州	2640	3840
K401	2	高碑店	4680	4980
K401	3	保定	7860	8220
K401	4	石家庄	16800	17160
K401	5	邯郸	24720	24960
K401	6	郑州	34740	35760
K401	7	许昌	40380	40620
K401	8	漯河	42900	44220
K401	9	周口	47160	0
K402	0	周口	0	0
K402	1	漯河	3120	4620
K402	2	许昌	6600	6960
K402	3	郑州	10260	11220
K402	4	安阳	19320	19440
K402	5	邯郸	21660	21840
K402	6	石家庄	27780	28320
K402	7	定州	31140	32820
K402	8	保定	35040	35400
K402	9	徐水	36420	36600
K402	10	高碑店	38220	39660
K402	11	涿州	40740	42480
K402	12	北京西	45660	0
K403/K406	0	重庆西	0	0
K403/K406	1	桐梓东	8400	9420
K403/K406	2	贵阳	16740	18660
K403/K406	3	凯里	27180	27660
K403/K406	4	怀化	42840	43500
K403/K406	5	娄底	57420	57780
K403/K406	6	湘潭	61860	62220
K403/K406	7	株洲	65760	66600
K403/K406	8	醴陵	68400	68640
K403/K406	9	萍乡	70080	70740
K403/K406	10	宜春	73320	73560
K403/K406	11	新余	75780	76020
K403/K406	12	樟树	78840	79080
K403/K406	13	丰城	80100	80340
K403/K406	14	向塘	81840	83640
K403/K406	15	新干	87660	87840
K403/K406	16	吉安	91140	91380
K403/K406	17	兴国	95640	95820
K403/K406	18	赣州	99960	103020
K403/K406	19	于都	105120	105300
K403/K406	20	瑞金	107880	108060
K403/K406	21	长汀南	109500	109680
K403/K406	22	冠豸山	111420	111600
K403/K406	23	龙岩	115200	116220
K403/K406	24	漳州	120420	122100
K403/K406	25	厦门北	123900	0
K404/K405	0	厦门北	0	0
K404/K405	1	龙岩	8160	8460
K404/K405	2	赣州	18240	18360
K404/K405	3	吉安	28020	28260
K404/K405	4	向塘	40680	41880
K404/K405	5	丰城	43500	43800
K404/K405	6	樟树	44820	45120
K404/K405	7	新余	47880	48240
K404/K405	8	萍乡	52860	53100
K404/K405	9	醴陵	54600	54840
K404/K405	10	株洲	58440	59340
K404/K405	11	湘潭	60840	61080
K404/K405	12	娄底	65100	65460
K404/K405	13	冷水江东	69780	70020
K404/K405	14	怀化	86160	87300
K404/K405	15	玉屏	96480	96660
K404/K405	16	镇远	100500	101040
K404/K405	17	贵阳	118980	121620
K404/K405	18	桐梓北	130800	131220
K404/K405	19	重庆西	136200	0
K411	0	北京	0	0
K411	1	天津西	7140	7740
K411	2	沧州	11820	12180
K411	3	德州	17040	17160
K411	4	大明湖	22500	23460
K411	5	淄博	27060	27300
K411	6	潍坊	30600	32100
K411	7	胶州	35700	35940
K411	8	桃村	42660	43680
K411	9	乳山	47580	47700
K411	10	文登	51060	51180
K411	11	威海	53580	0
K412	0	威海	0	0
K412	1	文登	2340	2520
K412	2	乳山	5880	6900
K412	3	桃村	10440	11580
K412	4	胶州	19440	19680
K412	5	潍坊	24000	24840
K412	6	大明湖	32040	32940
K412	7	晏城	34800	35040
K412	8	禹城	35820	36000
K412	9	德州	39180	39360
K412	10	东光	41280	41400
K412	11	泊头	42240	42420
K412	12	沧州	43860	44520
K412	13	青县	45720	45900
K412	14	静海	47460	47640
K412	15	天津西	50460	50700
K412	16	杨村	51960	52500
K412	17	黄村	55200	55800
K412	18	北京	58020	0
K417/K420	0	兰州	0	0
K417/K420	1	定西	4560	4680
K417/K420	2	陇西	7860	8040
K417/K420	3	武山	9540	9660
K417/K420	4	甘谷	11580	11700
K417/K420	5	天水	16140	16440
K417/K420	6	宝鸡	25920	26160
K417/K420	7	武功	29820	29940
K417/K420	8	兴平	31080	31260
K417/K420	9	咸阳	32280	32460
K417/K420	10	西安	33900	34500
K417/K420	11	渭南	37080	37260
K417/K420	12	洛阳	53280	53580
K417/K420	13	郑州	61080	61800
K417/K420	14	商丘	69660	69960
K417/K420	15	砀山	72600	73800
K417/K420	16	徐州	77100	78000
K417/K420	17	新沂	82500	82740
K417/K420	18	沭阳	84900	85140
K417/K420	19	淮安	87540	87780
K417/K420	20	阜宁	90360	90660
K417/K420	21	盐城	93960	94380
K417/K420	22	东台	96900	97380
K417/K420	23	泰州	102840	0
K418/K419	0	泰州	0	0
K418/K419	1	东台	3420	3900
K418/K419	2	盐城	6840	7200
K418/K419	3	阜宁	9780	10200
K418/K419	4	淮安	12780	12960
K418/K419	5	沭阳	15780	16020
K418/K419	6	新沂	18300	18600
K418/K419	7	徐州	24960	25980
K418/K419	8	砀山	29340	29940
K418/K419	9	商丘	34620	34920
K418/K419	10	开封	40080	40320
K418/K419	11	郑州	43380	44520
K418/K419	12	洛阳	51300	51420
K418/K419	13	渭南	68640	68820
K418/K419	14	西安	72360	72900
K418/K419	15	咸阳	73920	74100
K418/K419	16	宝鸡	80040	80460
K418/K419	17	天水	86460	86760
K418/K419	18	甘谷	89280	89400
K418/K419	19	陇西	92340	92460
K418/K419	20	定西	95820	96000
K418/K419	21	兰州	101160	0
K421/K424	0	成都	0	0
K421/K424	1	大英东	4620	7860
K421/K424	2	遂宁	9180	10500
K421/K424	3	南充	13080	13320
K421/K424	4	蓬安	15060	15240
K421/K424	5	营山	15960	16140
K421/K424	6	达州	20520	21540
K421/K424	7	宣汉	23940	24180
K421/K424	8	万源	27540	27660
K421/K424	9	紫阳	30720	31020
K421/K424	10	安康	33240	34380
K421/K424	11	旬阳	36780	37320
K421/K424	12	十堰	46620	46860
K421/K424	13	襄阳东	55200	55800
K421/K424	14	安陆	62700	62820
K421/K424	15	武昌	70200	71280
K421/K424	16	鄂州	75180	75420
K421/K424	17	黄石	76740	77100
K421/K424	18	阳新	79500	80100
K421/K424	19	九江	90720	91080
K421/K424	20	湖口	92340	92580
K421/K424	21	都昌	93840	94080
K421/K424	22	鄱阳	98040	98760
K421/K424	23	景德镇北	100200	100440
K421/K424	24	婺源	102900	103200
K421/K424	25	德兴东	104100	104280
K421/K424	26	开化	106380	106560
K421/K424	27	常山	107460	107640
K421/K424	28	衢州	108960	109140
K421/K424	29	金华	112500	112860
K421/K424	30	义乌	114900	115080
K421/K424	31	宁波	127200	0
K422/K423	0	宁波	0	0
K422/K423	1	余姚	2520	2760
K422/K423	2	上虞	4200	4680
K422/K423	3	绍兴	6000	6180
K422/K423	4	义乌	12960	13140
K422/K423	5	金华	15600	16140
K422/K423	6	衢州	19260	19440
K422/K423	7	常山	20760	20940
K422/K423	8	婺源	24180	24360
K422/K423	9	景德镇北	26820	27000
K422/K423	10	鄱阳	28440	28680
K422/K423	11	湖口	31620	31860
K422/K423	12	九江	33660	34020
K422/K423	13	阳新	44160	45420
K422/K423	14	黄石	47580	47880
K422/K423	15	鄂州	49200	49500
K422/K423	16	武昌	54240	55980
K422/K423	17	襄阳东	67620	68280
K422/K423	18	十堰	75540	76200
K422/K423	19	安康	84540	85020
K422/K423	20	万源	91680	91800
K422/K423	21	宣汉	95160	95340
K422/K423	22	达州	98460	99060
K422/K423	23	营山	103680	103920
K422/K423	24	蓬安	104700	105360
K422/K423	25	南充	107100	107460
K422/K423	26	遂宁	109920	110460
K422/K423	27	大英东	111840	112800
K422/K423	28	成都	119340	0
K425/K428	0	洛阳	0	0
K425/K428	1	洛阳东	540	840
K425/K428	2	汝州	5580	5880
K425/K428	3	宝丰	7980	8220
K425/K428	4	鲁山	9420	9660
K425/K428	5	南召	11880	12060
K425/K428	6	南阳	14580	16980
K425/K428	7	唐河	20520	20820
K425/K428	8	桐柏	23520	23820
K425/K428	9	信阳	30000	30960
K425/K428	10	潢川	35940	36720
K425/K428	11	商城	38580	38940
K425/K428	12	固始	40260	40560
K425/K428	13	合肥	47520	48720
K425/K428	14	巢湖	51240	51480
K425/K428	15	芜湖	54660	55080
K425/K428	16	宣城	58080	58380
K425/K428	17	长兴南	62400	62700
K425/K428	18	德清西	65340	65580
K425/K428	19	杭州	68640	69540
K425/K428	20	绍兴	73860	74040
K425/K428	21	上虞	75420	75600
K425/K428	22	余姚	77340	77580
K425/K428	23	宁波	81480	0
K426/K427	0	宁波	0	0
K426/K427	1	余姚	2340	2520
K426/K427	2	上虞	4080	4260
K426/K427	3	绍兴	5700	5880
K426/K427	4	杭州	9840	10560
K426/K427	5	德清西	13740	13980
K426/K427	6	长兴南	16320	16620
K426/K427	7	宣城	20640	20880
K426/K427	8	芜湖	23940	24360
K426/K427	9	合肥	31020	32220
K426/K427	10	固始	41520	41700
K426/K427	11	商城	42780	42960
K426/K427	12	潢川	44520	44820
K426/K427	13	息县	46560	46740
K426/K427	14	罗山	48000	48180
K426/K427	15	信阳	50700	51780
K426/K427	16	桐柏	58320	59160
K426/K427	17	唐河	63060	63420
K426/K427	18	南阳	69360	70920
K426/K427	19	南召	73620	73800
K426/K427	20	鲁山	75900	76080
K426/K427	21	宝丰	77280	77460
K426/K427	22	汝州	79680	79860
K426/K427	23	洛阳	84060	0
K429	0	北京	0	0
K429	1	玉田县	4320	5520
K429	2	山海关	15420	15780
K429	3	绥中	18300	18420
K429	4	兴城	20160	20280
K429	5	葫芦岛	21300	21480
K429	6	锦州	23820	24180
K429	7	大虎山	28020	28740
K429	8	沈阳北	34380	36480
K429	9	铁岭	40620	40740
K429	10	西丰	47040	47340
K429	11	辽源	50880	51360
K429	12	东丰	55860	56100
K429	13	梅河口	57660	58560
K429	14	柳河	60420	60600
K429	15	三源浦	63180	63540
K429	16	通化	66900	0
K430	0	通化	0	0
K430	1	三源浦	3300	3480
K430	2	柳河	6180	6360
K430	3	梅河口	8280	8880
K430	4	东丰	10320	11040
K430	5	辽源	13380	13740
K430	6	西丰	16440	16620
K430	7	铁岭	21420	22080
K430	8	沈阳北	26160	27300
K430	9	秦皇岛	46920	47700
K430	10	唐山北	54360	54540
K430	11	北京	61200	0
K435/K438	0	武昌	0	0
K435/K438	1	咸宁	3420	3600
K435/K438	2	赤壁	5340	5520
K435/K438	3	岳阳	9540	10140
K435/K438	4	汨罗	12600	12780
K435/K438	5	长沙	16020	16680
K435/K438	6	株洲	19020	19380
K435/K438	7	衡山	22380	22560
K435/K438	8	衡阳	24720	25080
K435/K438	9	郴州	31140	31500
K435/K438	10	韶关东	37440	38280
K435/K438	11	广州	47460	48660
K435/K438	12	东莞东	53340	53700
K435/K438	13	惠州	56280	0
K436/K437	0	惠州	0	0
K436/K437	1	东莞东	2700	3300
K436/K437	2	广州	7620	9180
K436/K437	3	韶关东	17520	17880
K436/K437	4	衡阳	29940	30300
K436/K437	5	株洲	35400	35760
K436/K437	6	长沙	38100	38580
K436/K437	7	汨罗	42540	43260
K436/K437	8	岳阳	45780	46380
K436/K437	9	临湘	48000	48180
K436/K437	10	赤壁	51720	51900
K436/K437	11	咸宁	53520	53700
K436/K437	12	武昌	57300	0
K441	0	南昌	0	0
K441	1	向塘	1320	1560
K441	2	丰城南	3840	4080
K441	3	樟树东	4920	5160
K441	4	新干	6540	6780
K441	5	吉安	10080	10320
K441	6	井冈山	14400	14880
K441	7	龙市	16380	16560
K441	8	炎陵	17820	18060
K441	9	茶陵南	19920	20160
K441	10	攸县南	21120	21720
K441	11	安仁	22440	23100
K441	12	衡阳	27780	28980
K441	13	郴州	35040	35340
K441	14	广州东	51480	0
K442	0	广州东	0	0
K442	1	韶关东	9000	9360
K442	2	郴州	15240	16620
K442	3	衡阳	22860	22980
K442	4	攸县南	28500	29580
K442	5	茶陵南	30540	30720
K442	6	炎陵	32580	32760
K442	7	吉安	38880	39120
K442	8	新干	42480	42720
K442	9	南昌	48600	0
K445/K448	0	西安	0	0
K445/K448	1	商南	12000	12120
K445/K448	2	南阳	19260	21360
K445/K448	3	唐河	24660	24840
K445/K448	4	信阳	31980	33480
K445/K448	5	息县	36660	36780
K445/K448	6	潢川	38760	39360
K445/K448	7	光山	40260	40560
K445/K448	8	麻城	44520	45120
K445/K448	9	黄州	47520	47760
K445/K448	10	浠水	49200	50040
K445/K448	11	南昌	61020	62220
K445/K448	12	吉安	71460	71700
K445/K448	13	泰和	72960	73200
K445/K448	14	赣州	79140	79380
K445/K448	15	龙川	92400	92640
K445/K448	16	河源	96000	96180
K445/K448	17	惠州	99420	99660
K445/K448	18	东莞东	102360	102960
K445/K448	19	深圳	105540	0
K446/K447	0	深圳	0	0
K446/K447	1	东莞东	3000	3420
K446/K447	2	惠州	6000	6300
K446/K447	3	河源	9480	9720
K446/K447	4	龙川	13200	13440
K446/K447	5	赣州	24000	24300
K446/K447	6	吉安	31560	31800
K446/K447	7	南昌西	39780	40800
K446/K447	8	九江	48840	49080
K446/K447	9	武穴	52680	52860
K446/K447	10	蕲春	54540	54720
K446/K447	11	浠水	55920	56100
K446/K447	12	麻城	59820	60180
K446/K447	13	信阳	69600	70980
K446/K447	14	唐河	77280	77880
K446/K447	15	南阳	81300	83400
K446/K447	16	内乡	86280	86520
K446/K447	17	西峡	88200	88380
K446/K447	18	商南	91800	91920
K446/K447	19	丹凤	94560	94740
K446/K447	20	商洛	96600	96780
K446/K447	21	西安	105240	0
K451/K454	0	喀什	0	0
K451/K454	1	阿图什	1740	1860
K451/K454	2	巴楚	10740	11100
K451/K454	3	阿克苏	23160	23640
K451/K454	4	新和	31200	31440
K451/K454	5	库车	33000	33240
K451/K454	6	库尔勒	43080	43980
K451/K454	7	焉耆	45960	46080
K451/K454	8	和硕	47760	47880
K451/K454	9	马兰	49380	49500
K451/K454	10	吐鲁番	56640	57000
K451/K454	11	鄯善	61920	62220
K451/K454	12	哈密	71940	73080
K451/K454	13	柳园	86340	86760
K451/K454	14	嘉峪关	99120	99600
K451/K454	15	酒泉	100740	100920
K451/K454	16	清水	103200	103380
K451/K454	17	张掖	108960	109320
K451/K454	18	金昌	116520	116880
K451/K454	19	武威	120960	121320
K451/K454	20	兰州	136080	50640
K451/K454	21	陇南	151020	151440
K451/K454	22	广元	157620	158100
K451/K454	23	江油	167580	167820
K451/K454	24	绵阳	170100	170280
K451/K454	25	德阳	172920	173100
K451/K454	26	成都	176340	0
K452/K453	0	成都	0	0
K452/K453	1	德阳	2940	3540
K452/K453	2	绵阳	6660	6960
K452/K453	3	江油	9240	9600
K452/K453	4	广元	20700	21600
K452/K453	5	陇南	26820	27180
K452/K453	6	哈达铺	32340	32580
K452/K453	7	岷县	33960	34200
K452/K453	8	兰州	43140	44160
K452/K453	9	武威	56520	56880
K452/K453	10	金昌	59460	59820
K452/K453	11	张掖	66600	66960
K452/K453	12	清水	72240	72420
K452/K453	13	酒泉	75060	75300
K452/K453	14	嘉峪关	76440	76920
K452/K453	15	柳园	89820	90180
K452/K453	16	哈密	104760	105600
K452/K453	17	鄯善	114660	114900
K452/K453	18	吐鲁番	119580	119940
K452/K453	19	马兰	126660	126780
K452/K453	20	和硕	128340	128460
K452/K453	21	焉耆	130200	130320
K452/K453	22	库尔勒	132660	133380
K452/K453	23	轮台	140880	141000
K452/K453	24	库车	146880	147240
K452/K453	25	新和	149280	149400
K452/K453	26	阿克苏	158040	158520
K452/K453	27	巴楚	167820	168540
K452/K453	28	阿图什	178200	178320
K452/K453	29	喀什	180300	0
K457	0	郑州	0	0
K457	1	许昌	3300	3480
K457	2	漯河	5760	5940
K457	3	驻马店	8280	8820
K457	4	信阳	12360	12540
K457	5	孝感	18120	18300
K457	6	武昌	22140	22560
K457	7	咸宁	25380	26160
K457	8	长沙	36540	36900
K457	9	株洲	39180	39660
K457	10	衡山	42720	43260
K457	11	衡阳	45720	46920
K457	12	永州	53280	54900
K457	13	桂林北	62160	63600
K457	14	柳州	69960	70560
K457	15	来宾	73560	73860
K457	16	贵港	79020	79320
K457	17	兴业	81780	82020
K457	18	玉林	83940	84660
K457	19	文地	88020	88200
K457	20	廉江	90540	90720
K457	21	湛江西	94620	94980
K457	22	雷州	97140	97380
K457	23	徐闻	101940	103740
K457	24	海口	117480	0
K458	0	海口	0	0
K458	1	徐闻	12660	13020
K458	2	雷州	16140	16500
K458	3	湛江西	18660	19020
K458	4	廉江	22740	22920
K458	5	玉林	28440	28920
K458	6	贵港	32580	32820
K458	7	柳州	41100	41940
K458	8	桂林北	49860	50760
K458	9	永州	59760	60540
K458	10	衡阳	67140	68520
K458	11	衡山	70440	70680
K458	12	株洲	74160	74640
K458	13	长沙	76980	77580
K458	14	岳阳	82980	83340
K458	15	赤壁	88140	88320
K458	16	武昌	93060	93780
K458	17	广水	100320	101220
K458	18	信阳	104280	104460
K458	19	驻马店	108600	108780
K458	20	漯河	111420	111600
K458	21	临颍	113220	114660
K458	22	许昌	115680	115980
K458	23	郑州	119820	0
K461/K464	0	上海	0	0
K461/K464	1	昆山	2340	2580
K461/K464	2	苏州	5220	5460
K461/K464	3	无锡	7140	7380
K461/K464	4	常州	9000	9300
K461/K464	5	丹阳	11220	11460
K461/K464	6	镇江	12660	13200
K461/K464	7	南京	16200	16800
K461/K464	8	滁州北	19080	19380
K461/K464	9	蚌埠	25200	25920
K461/K464	10	涡阳	33960	34320
K461/K464	11	阜阳	38340	39720
